Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance_geopy,Distance traveled (km)
695,695,695,695,695,2017-06-06 20:15:00,80,86,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市,距金家排 约485米,距小垅 约583米",113.43765,29.428383,989.9703040796719,86
696,696,696,696,696,2017-06-06 20:16:00,73,86,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市,距小垅 约395米,距桃林药场 约443米",113.435646,29.419966,955.8422120777576,86
697,697,697,697,697,2017-06-06 20:17:00,72,86,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市,距川冲 约175米,距谈家 约546米",113.430305,29.412565,972.04924112429,86
698,698,698,698,698,2017-06-06 20:18:00,82,87,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市,距柘桥 约508米,距谈家 约610米",113.427864,29.404219,957.6830270322978,87
699,699,699,699,699,2017-06-06 20:19:00,68,87,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市,距藕塘仇家 约508米,距陈斋 约534米",113.42522,29.39524500000001,1030.2137013575618,87
700,700,700,700,700,2017-06-06 20:19:00,84,87,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市,距白泥塘 约101米,距藕塘仇家 约538米",113.42258,29.386139,1044.3475466143664,87
701,701,701,701,701,2017-06-06 20:20:00,71,88,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市,距江山 约305米,距菜籽坳王家 约440米",113.421974,29.377178000000004,998.1476634254076,88
702,702,702,702,702,2017-06-06 20:21:00,68,88,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市,距曹家洞 约424米",113.42366,29.368885,936.5013526086667,88
703,703,703,703,703,2017-06-06 20:22:00,82,88,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市G56(杭瑞高速),距彭家茶场 约376米,距五峰尖 约710米",113.42233,29.360235,970.4346967591244,88
704,704,704,704,704,2017-06-06 20:23:00,66,89,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市G4(京珠高速),距何杨家 约366米,距临湘市桃林镇中学 约557米",113.417015,29.352566,996.2575820139464,89
705,705,705,705,705,2017-06-06 20:23:00,74,89,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市G4(京珠高速),距东爹屋 约391米,距马黄塘 约421米",113.407745,29.349066,979.1312513079263,89
706,706,706,706,706,2017-06-06 20:24:00,70,89,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市S301,距凉亭坳 约158米,距山下屋 约433米",113.398895,29.345646,938.3030691815989,89
707,707,707,707,707,2017-06-06 20:25:00,70,90,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市,距畈上村 约519米,距王家塘 约570米",113.391754,29.339369,982.9891607440504,90
708,708,708,708,708,2017-06-06 20:26:00,69,90,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市,距塘下李 约413米,距王家塘 约418米",113.384445,29.333496000000004,963.5579617294604,90
709,709,709,709,709,2017-06-06 20:27:00,70,90,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市,距(桃林服务区)员工宿舍 约246米,距桃林服务区 约253米",113.37659,29.328896000000004,917.3105299263707,90
710,710,710,710,710,2017-06-06 20:27:00,63,91,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市,距杜家庄 约225米,距大碧头 约707米",113.36824,29.324804,928.6012194434963,91
711,711,711,711,711,2017-06-06 20:28:00,71,91,"ACC开,3D定位,天线正常","湖南省岳阳市临湘市,距大碧头 约183米,距近祠畈 约471米",113.36097,29.320091,878.2974078404042,91
712,712,712,712,712,2017-06-06 20:29:00,78,91,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县,距巴陵坳 约189米,距土冲黎家 约508米",113.354,29.313917,963.3112926841555,91
713,713,713,713,713,2017-06-06 20:30:00,70,92,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县,距兰桥村 约33米,距咀上屋 约385米",113.347534,29.30721,974.2956972284047,92
714,714,714,714,714,2017-06-06 20:31:00,81,92,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县,距西塘冲 约437米,距胡家塘 约616米",113.34028,29.300917,992.1743554193832,92
715,715,715,715,715,2017-06-06 20:31:00,66,92,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县,距峡山 约231米,距岳阳经济技术开发区西中超市 约434米",113.33215,29.295391,999.5535334571083,92
716,716,716,716,716,2017-06-06 20:32:00,69,92,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县,距门板坳 约222米,距西塘中学 约475米",113.32406,29.29076,938.4397814441091,92
717,717,717,717,717,2017-06-06 20:33:00,66,93,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县,距白湖水库 约60米,距上金家冲 约708米",113.31675,29.285751,901.5572340641013,93
718,718,718,718,718,2017-06-06 20:34:00,73,93,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县,距刘太成 约334米,距白湖村 约388米",113.30958,29.279627,973.2800121282561,93
719,719,719,719,719,2017-06-06 20:35:00,72,93,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县X031,距李家坡 约77米,距龙凤咀村 约418米",113.3027,29.273598,945.8994466656261,93
720,720,720,720,720,2017-06-06 20:35:00,75,94,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县X031,距小精灵幼儿园 约362米,距龙凤咀村 约572米",113.29527,29.267563,984.7453458522534,94
721,721,721,721,721,2017-06-06 20:36:00,76,94,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县X031,距春晖宾馆 约209米,距乌江大酒店 约322米",113.28728999999998,29.261915,996.8103921186453,94
722,722,722,722,722,2017-06-06 20:37:00,76,94,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县,距刘子塘 约367米,距铁塘坡 约469米",113.27981,29.255058,1052.5634299368821,94
723,723,723,723,723,2017-06-06 20:38:00,65,95,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县,距王济川 约514米,距易家里 约530米",113.27446,29.248463,898.4269128606944,95
724,724,724,724,724,2017-06-06 20:39:00,76,95,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县,距双雁村 约387米,距大彭冲 约544米",113.26858500000002,29.241814,933.5533736727534,95
725,725,725,725,725,2017-06-06 20:39:00,72,95,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县,距邹陈湾 约268米,距陈家坡 约661米",113.26176,29.235346000000003,977.6470477411577,95
726,726,726,726,726,2017-06-06 20:40:00,71,96,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县,距下屋刘 约155米,距龙湾河 约380米",113.25544,29.22874,956.8983415848152,96
727,727,727,727,727,2017-06-06 20:41:00,72,96,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县S306,距陈家湾 约231米,距龙湾村 约392米",113.24989,29.221312,986.0377866295028,96
728,728,728,728,728,2017-06-06 20:42:00,74,96,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县,距细屋卢家 约383米,距黄金欧 约445米",113.244865,29.213718,975.1184922881716,96
729,729,729,729,729,2017-06-06 20:43:00,73,97,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县,距闵家庄 约656米,距细屋卢家 约742米",113.24073,29.205793,968.3034405835764,97
730,730,730,730,730,2017-06-06 20:43:00,65,97,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县,距陈益福 约140米,距湛港村 约547米",113.23824,29.197973,902.5086409010263,97
731,731,731,731,731,2017-06-06 20:44:00,78,97,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县京港澳高速新开联络线,距湛港村 约500米,距袁辛山 约703米",113.237236,29.18915,985.9030851424308,97
732,732,732,732,732,2017-06-06 20:45:00,68,98,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县,距鲁家 约751米",113.2379,29.180695,942.3616613680342,98
733,733,733,733,733,2017-06-06 20:46:00,71,98,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县,距鲁家 约217米,距红光村 约742米",113.23955,29.17282,890.1935007144972,98
734,734,734,734,734,2017-06-06 20:47:00,71,98,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县,距红光村 约342米,距陶傅 约418米",113.241394,29.16435,958.689418987408,98
735,735,735,735,735,2017-06-06 20:47:00,69,99,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县,距新墙镇清水村小学 约206米,距谭周甫 约205米",113.24387,29.156393,916.8634078755164,99
736,736,736,736,736,2017-06-06 20:48:00,70,99,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县X035,距湖南连心科技有限公司 约9米,距小太阳幼儿园(三合医院西南) 约91米",113.24632,29.147947,968.8215497173674,99
737,737,737,737,737,2017-06-06 20:49:00,67,99,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县,距钟家 约544米,距大塘 约552米",113.24769,29.13978,917.8252560416267,99
738,738,738,738,738,2017-06-06 20:50:00,67,99,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县,距连塘湾 约208米,距大塘 约332米",113.24914,29.132055,870.4502623325798,99
739,739,739,739,739,2017-06-06 20:51:00,76,100,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县S201,距新桥 约124米,距岳阳县顺威运输有限公司 约416米",113.25178,29.12363,971.2805032982334,100
740,740,740,740,740,2017-06-06 20:51:00,67,100,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县S201,距岳阳邦达物流有限公司 约319米,距高桥村 约335米",113.25452,29.115318,961.8153731158427,100
741,741,741,741,741,2017-06-06 20:52:00,71,100,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县,距雨头 约262米,距板塘孙 约384米",113.257,29.107367,916.3518003718897,100
742,742,742,742,742,2017-06-06 20:53:00,68,101,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县,距塅潘村 约159米,距大塘坝 约569米",113.25849,29.099049,936.18082695263,101
743,743,743,743,743,2017-06-06 20:54:00,65,101,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县,距邓家庄 约78米,距大塘坝 约333米",113.25871,29.091125,881.3691004445618,101
744,744,744,744,744,2017-06-06 20:55:00,71,101,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县,距邓宗村 约470米,距魏正年 约834米",113.25976599999998,29.083012,907.9428544923117,101
745,745,745,745,745,2017-06-06 20:55:00,65,102,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县,距曹家里 约239米,距魏家庄 约668米",113.26283,29.075195,918.7971254002404,102
746,746,746,746,746,2017-06-06 20:56:00,71,102,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县,距龙头冲 约427米,距龙头村 约863米",113.26574,29.067465,904.8691312107784,102
747,747,747,747,747,2017-06-06 20:57:00,73,102,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县,距何家冲 约366米,距陈瓦匠 约518米",113.26734,29.059590000000004,889.3626708623033,102
748,748,748,748,748,2017-06-06 20:58:00,64,102,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县,距古家塘 约397米,距梁章福 约475米",113.26761,29.0517,877.7216561070813,102
749,749,749,749,749,2017-06-06 20:59:00,72,103,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县,距柳家屋 约267米,距刘春泗 约373米",113.26706,29.04335,930.0170105711734,103
750,750,750,750,750,2017-06-06 20:59:00,68,103,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县,距韩君子 约472米,距绪来瓷业有限公司 约541米",113.26653,29.035067,922.4689665534039,103
751,751,751,751,751,2017-06-06 21:00:00,68,103,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县G107(京深线),距岳阳县长宏饭店 约276米,距洪桥屋 约368米",113.26692,29.02667000000001,934.4747102454139,103
752,752,752,752,752,2017-06-06 21:01:00,72,104,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县,距何从屋 约301米,距同福饭店 约533米",113.268074,29.018524,912.7184778405552,104
753,753,753,753,753,2017-06-06 21:02:00,73,104,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县,距杨塘屋 约285米,距枫树坡 约542米",113.26888,29.009745,979.3228873755613,104
754,754,754,754,754,2017-06-06 21:03:00,71,104,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县,距西冲屋 约230米,距枫树坡 约407米",113.268845,29.001326,936.1575974670402,104
755,755,755,755,755,2017-06-06 21:03:00,68,105,"ACC开,3D定位,天线正常","湖南省岳阳市岳阳县,距陈家里 约364米,距李家里 约446米",113.26859,28.992874,940.1480103211585,105
756,756,756,756,756,2017-06-06 21:04:00,74,105,"ACC开,3D定位,天线正常","湖南省岳阳市汨罗市,距葛家里 约175米,距许家屋场 约267米",113.26836000000002,28.98445,936.9744796787204,105
757,757,757,757,757,2017-06-06 21:05:00,73,105,"ACC开,3D定位,天线正常","湖南省岳阳市汨罗市,距大荆湖农家酒店 约323米,距万家冲 约488米",113.268,28.975504,995.3673937728407,105
758,758,758,758,758,2017-06-06 21:06:00,79,106,"ACC开,3D定位,天线正常","湖南省岳阳市汨罗市G107(京深线),距天鹅饭店 约294米,距民华酒楼 约397米",113.26625,28.966635,1000.7752793966887,106
759,759,759,759,759,2017-06-06 21:07:00,72,106,"ACC开,3D定位,天线正常","湖南省岳阳市汨罗市,距上毛家冲 约240米,距它家咀 约511米",113.26413,28.958015000000003,980.4414236180376,106
760,760,760,760,760,2017-06-06 21:07:00,69,106,"ACC开,3D定位,天线正常","湖南省岳阳市汨罗市G107(京深线),距大型电子地磅 约140米,距杨家湾 约193米",113.2634,28.94955,943.9423705167101,106
761,761,761,761,761,2017-06-06 21:08:00,74,107,"ACC开,3D定位,天线正常","湖南省岳阳市汨罗市,距大屋张 约123米,距卓家屋 约550米",113.26316,28.941038,946.7806094261584,107
762,762,762,762,762,2017-06-06 21:09:00,74,107,"ACC开,3D定位,天线正常","湖南省岳阳市汨罗市,距吴乘禄 约292米,距伍家 约567米",113.26174,28.93243,967.0905336448347,107
763,763,763,763,763,2017-06-06 21:10:00,64,107,"ACC开,3D定位,天线正常","湖南省岳阳市汨罗市,距下屋刘 约168米,距王家 约583米",113.25903999999998,28.923742,1001.1612442826964,107
764,764,764,764,764,2017-06-06 21:11:00,73,108,"ACC开,3D定位,天线正常","湖南省岳阳市汨罗市,距谭家塅 约619米,距柏树塘 约629米",113.25739,28.915958000000003,880.3145991012167,108
765,765,765,765,765,2017-06-06 21:11:00,0,108,"ACC开,3D定位,天线正常","湖南省岳阳市汨罗市,距柏树塘 约170米,距里家山 约427米",113.257195,28.911661,478.18210846971976,108
766,766,766,766,766,2017-06-06 21:15:00,0,108,"ACC开,3D定位,天线正常","湖南省岳阳市汨罗市,距柏树塘 约170米,距里家山 约427米",113.257195,28.911661,0.0,108
767,767,767,767,767,2017-06-06 21:16:00,0,108,"ACC开,3D定位,天线正常","湖南省岳阳市汨罗市,距柏树塘 约170米,距里家山 约427米",113.257195,28.911661,0.0,108
768,768,768,768,768,2017-06-06 21:17:00,54,108,"ACC开,3D定位,天线正常","湖南省岳阳市汨罗市,距柏树塘 约155米,距里家山 约169米",113.25742,28.90902100000001,294.3708594982224,108
769,769,769,769,769,2017-06-06 21:18:00,66,108,"ACC开,3D定位,天线正常","湖南省岳阳市汨罗市,距祠堂湾 约378米,距黄家田 约401米",113.25807,28.900982,896.1337969007111,108
770,770,770,770,770,2017-06-06 21:19:00,73,108,"ACC开,3D定位,天线正常","湖南省岳阳市汨罗市,距江背塅 约203米,距巷园冲 约564米",113.25783,28.892553000000003,937.5545254122353,108
771,771,771,771,771,2017-06-06 21:19:00,73,109,"ACC开,3D定位,天线正常","湖南省岳阳市汨罗市,距彭家屋 约94米,距巷园冲 约422米",113.25655,28.883986,960.7249123871517,109
772,772,772,772,772,2017-06-06 21:20:00,71,109,"ACC开,3D定位,天线正常","湖南省岳阳市汨罗市,距北西塝 约510米,距广联村 约532米",113.2553,28.875055,1000.513523219143,109
773,773,773,773,773,2017-06-06 21:21:00,69,109,"ACC开,3D定位,天线正常","湖南省岳阳市汨罗市,距金鸡冲 约354米,距白马村 约634米",113.25479,28.866493,953.346643180478,109
774,774,774,774,774,2017-06-06 21:22:00,67,110,"ACC开,3D定位,天线正常","湖南省岳阳市汨罗市,距施家冲 约273米,距白马村 约575米",113.25527,28.858133,930.7653911383572,110
775,775,775,775,775,2017-06-06 21:23:00,64,110,"ACC开,3D定位,天线正常","湖南省岳阳市汨罗市,距坳上咀 约424米,距金鸡神 约732米",113.25511000000002,28.85018,884.471775796828,110
776,776,776,776,776,2017-06-06 21:23:00,71,110,"ACC开,3D定位,天线正常","湖南省岳阳市汨罗市X041,距金鸡神 约185米,距新屋邹 约607米",113.25314,28.842276,899.5865486141803,110
777,777,777,777,777,2017-06-06 21:24:00,72,111,"ACC开,3D定位,天线正常","湖南省岳阳市汨罗市,距沙坡坳 约143米,距天井中学 约691米",113.25147,28.833319,1009.1707594545952,111
778,778,778,778,778,2017-06-06 21:25:00,73,111,"ACC开,3D定位,天线正常","湖南省岳阳市汨罗市,距天岭村 约291米,距雾云塘 约513米",113.250854,28.824131,1023.4211669399302,111
779,779,779,779,779,2017-06-06 21:26:00,72,111,"ACC开,3D定位,天线正常","湖南省岳阳市汨罗市,距天井山 约226米,距裴家坡 约332米",113.24917,28.815577,965.2077730565048,111
780,780,780,780,780,2017-06-06 21:27:00,72,112,"ACC开,3D定位,天线正常","湖南省岳阳市汨罗市,距塘家湾 约607米,距道士冲 约701米",113.247406,28.806866,983.7498839000972,112
781,781,781,781,781,2017-06-06 21:27:00,75,112,"ACC开,3D定位,天线正常","湖南省岳阳市汨罗市,距九斗冲 约146米,距杨家咀 约257米",113.24643,28.797953000000003,995.6340428993013,112
782,782,782,782,782,2017-06-06 21:28:00,69,112,"ACC开,3D定位,天线正常","湖南省岳阳市汨罗市,距平江县远东食品厂 约314米,距万佳惠超市伍市店 约319米",113.24623,28.789156,978.3772865264946,112
783,783,783,783,783,2017-06-06 21:29:00,69,113,"ACC开,3D定位,天线正常","湖南省岳阳市平江县,距佳润雅园 约440米,距伍公市 约477米",113.24601,28.780690000000003,941.6216993014874,113
784,784,784,784,784,2017-06-06 21:30:00,66,113,"ACC开,3D定位,天线正常","湖南省岳阳市平江县,距叶石坪 约222米,距石桥村 约293米",113.24589,28.77264000000001,895.1968269585747,113
785,785,785,785,785,2017-06-06 21:31:00,81,113,"ACC开,3D定位,天线正常","湖南省岳阳市平江县X013,距彭家桥 约169米,距李家湾 约526米",113.24728,28.763906,980.5826863733153,113
786,786,786,786,786,2017-06-06 21:31:00,65,113,"ACC开,3D定位,天线正常","湖南省岳阳市平江县,距祝湾 约304米,距对家塝 约527米",113.24929,28.755543,950.3414711189827,113
787,787,787,787,787,2017-06-06 21:32:00,72,114,"ACC开,3D定位,天线正常","湖南省岳阳市平江县,距董家湾 约248米,距岐山屋 约373米",113.2512,28.747637,898.6108213238962,114
788,788,788,788,788,2017-06-06 21:33:00,71,114,"ACC开,3D定位,天线正常","湖南省岳阳市平江县,距洞门屋 约459米,距鳌鱼场 约639米",113.2547,28.739824,933.3769872511286,114
789,789,789,789,789,2017-06-06 21:34:00,68,114,"ACC开,3D定位,天线正常","湖南省岳阳市平江县,距泉井坡 约473米,距大桥洞 约579米",113.26008600000002,28.7331,913.6671739844606,114
790,790,790,790,790,2017-06-06 21:35:00,65,115,"ACC开,3D定位,天线正常","湖南省岳阳市平江县,距易家洞 约301米,距大洞里 约480米",113.264046,28.72578,900.8915857776576,115
791,791,791,791,791,2017-06-06 21:35:00,66,115,"ACC开,3D定位,天线正常","湖南省岳阳市平江县,距大洞里 约457米,距银溪洞 约460米",113.26559,28.718185,857.8426486355048,115
792,792,792,792,792,2017-06-06 21:36:00,65,115,"ACC开,3D定位,天线正常","湖南省岳阳市平江县,距周家塘 约335米,距李梅铺 约585米",113.26543,28.71007,902.48300108754,115
793,793,793,793,793,2017-06-06 21:37:00,68,116,"ACC开,3D定位,天线正常","湖南省岳阳市平江县,距李梅铺 约305米,距鲁家冲 约360米",113.265144,28.702154,880.6621238351045,116
794,794,794,794,794,2017-06-06 21:38:00,74,116,"ACC开,3D定位,天线正常","湖南省岳阳市平江县,距岱青村 约155米,距朱家屋场 约477米",113.26481,28.693752000000003,934.8288927054564,116
795,795,795,795,795,2017-06-06 21:39:00,71,116,"ACC开,3D定位,天线正常","湖南省岳阳市平江县,距检市场 约41米,距姚家冲 约405米",113.264465,28.68524600000001,946.4238793115434,116
796,796,796,796,796,2017-06-06 21:39:00,69,117,"ACC开,3D定位,天线正常","湖南省岳阳市平江县,距大路巷 约402米,距石坝里 约540米",113.26409,28.676796000000003,940.3103235915297,117
797,797,797,797,797,2017-06-06 21:40:00,72,117,"ACC开,3D定位,天线正常","湖南省岳阳市平江县,距石坝里 约394米,距船湾里 约669米",113.26296,28.668549,923.6286290292835,117
798,798,798,798,798,2017-06-06 21:41:00,68,117,"ACC开,3D定位,天线正常","湖南省岳阳市平江县,距珠山岸 约322米,距向家中学 约329米",113.26134,28.659845,980.6635554894657,117
799,799,799,799,799,2017-06-06 21:42:00,69,117,"ACC开,3D定位,天线正常","湖南省岳阳市平江县,距上荆庙 约173米,距梅树村 约243米",113.260216,28.652546,818.9896284659458,117
800,800,800,800,800,2017-06-06 21:43:00,81,118,"ACC开,3D定位,天线正常","湖南省岳阳市平江县,距铜锣坪 约297米,距向家镇人口和计划生育办公室 约317米",113.25959,28.643215,1039.3580290523637,118
801,801,801,801,801,2017-06-06 21:43:00,74,118,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距交通驾校(向家分校) 约216米,距心相映超市 约228米",113.2591,28.63509,904.7247008796139,118
802,802,802,802,802,2017-06-06 21:44:00,68,118,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距土地冲 约339米,距徐家湾 约391米",113.25766000000002,28.62684,928.0627115309089,118
803,803,803,803,803,2017-06-06 21:45:00,70,119,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距枫林市 约393米,距铁弓山 约524米",113.2553,28.619242,875.6997241654536,119
804,804,804,804,804,2017-06-06 21:46:00,69,119,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距竹山铺 约221米,距开慧乡中心小学 约256米",113.25167,28.6111,972.2208987130176,119
805,805,805,805,805,2017-06-06 21:47:00,71,119,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距竹山村 约497米,距土地坡 约509米",113.24787,28.603249,948.539129337388,119
806,806,806,806,806,2017-06-06 21:47:00,64,120,"ACC开,3D定位,天线正常","湖南省长沙市长沙县金山路,距符嘉屋场 约338米,距竹山村 约448米",113.24414,28.595451,940.4616501431937,120
807,807,807,807,807,2017-06-06 21:48:00,67,120,"ACC开,3D定位,天线正常","湖南省长沙市长沙县X024(骄杨东路),距长沙县开慧镇卫生院 约102米,距长沙县开慧派出所 约117米",113.24065,28.588108,884.7537693070186,120
808,808,808,808,808,2017-06-06 21:49:00,69,120,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距高塘冲 约332米,距罗家冲 约441米",113.237785,28.5806,880.4747450621405,120
809,809,809,809,809,2017-06-06 21:50:00,73,121,"ACC开,3D定位,天线正常","湖南省长沙市长沙县S319,距施家冲 约188米,距刘公冲 约358米",113.23538,28.572672,912.299964076474,121
810,810,810,810,810,2017-06-06 21:51:00,73,121,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距双石塘 约362米,距燕子坡 约487米",113.23245,28.56459000000001,943.1308398877718,121
811,811,811,811,811,2017-06-06 21:51:00,69,121,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距金家垅 约510米,距双石塘 约614米",113.22873,28.556849,934.2930906395618,121
812,812,812,812,812,2017-06-06 21:52:00,76,122,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距仰山庙 约242米,距苗园里 约592米",113.22397,28.548567,1031.617981897033,122
813,813,813,813,813,2017-06-06 21:53:00,67,122,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距中塘坡 约196米,距长沙县开物中学 约397米",113.219955,28.540836,944.8819641063412,122
814,814,814,814,814,2017-06-06 21:54:00,72,122,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距源冲村 约92米,距留霞庄 约621米",113.217224,28.532576,956.4317568254339,122
815,815,815,815,815,2017-06-06 21:55:00,74,122,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距梅树塘 约463米,距留霞庄 约475米",113.215515,28.523996,968.552515448131,122
816,816,816,816,816,2017-06-06 21:55:00,59,123,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距寒坡坳 约325米,距坝上屋 约459米",113.214,28.515615000000004,943.6076817162544,123
817,817,817,817,817,2017-06-06 21:56:00,84,123,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距赛头村 约462米,距牛皮塘 约493米",113.21183,28.506952,986.3421778307144,123
818,818,818,818,818,2017-06-06 21:57:00,62,123,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距朱家老屋 约246米,距天华山 约549米",113.20785,28.498173,1050.8029360662179,123
819,819,819,819,819,2017-06-06 21:58:00,72,124,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距易公仙 约311米,距张山坳 约390米",113.20318,28.49094,924.7358197458356,124
820,820,820,820,820,2017-06-06 21:59:00,74,124,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距谢家冲 约391米,距托花塘 约404米",113.198456,28.48330300000001,966.5865285602997,124
821,821,821,821,821,2017-06-06 21:59:00,71,124,"ACC开,3D定位,天线正常","湖南省长沙市长沙县Y235,距虎尾咀 约183米,距湴塘湾 约313米",113.194695,28.475494,942.9270884320764,124
822,822,822,822,822,2017-06-06 22:00:00,76,125,"ACC开,3D定位,天线正常","湖南省长沙市长沙县广福路88号,距青山铺镇 约35米,距青山铺镇人民政府 约74米",113.19132,28.46674,1027.785079725081,125
823,823,823,823,823,2017-06-06 22:01:00,69,125,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距牛角塘 约331米,距大塘坡 约432米",113.18779,28.45882000000001,945.8577113483957,125
824,824,824,824,824,2017-06-06 22:02:00,69,125,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距张家冲 约324米,距黄鹄大山 约452米",113.18383,28.4514,911.3785703615449,125
825,825,825,825,825,2017-06-06 22:03:00,71,126,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距树冠冲 约16米,距庆华塘 约315米",113.17983,28.444029,908.1377527437945,126
826,826,826,826,826,2017-06-06 22:03:00,75,126,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距井湾里 约598米,距芋头冲 约614米",113.1748,28.436290000000003,991.1633515994647,126
827,827,827,827,827,2017-06-06 22:04:00,70,126,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距桃花冲 约247米,距周家冲 约295米",113.16949,28.429638,903.7167835961116,126
828,828,828,828,828,2017-06-06 22:05:00,65,127,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距大树脚下 约74米,距柁粒坡 约574米",113.16313,28.422935,970.739019702762,127
829,829,829,829,829,2017-06-06 22:06:00,70,127,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距大屋湾 约122米,距城皇庙 约165米",113.15709,28.416605,918.8721690749867,127
830,830,830,830,830,2017-06-06 22:07:00,70,127,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距闵家老屋 约292米,距上清水塘 约536米",113.151115,28.410353000000004,908.164785045493,127
831,831,831,831,831,2017-06-06 22:07:00,72,128,"ACC开,3D定位,天线正常","湖南省长沙市长沙县,距窄坡塘 约100米,距塘坡 约229米",113.14484,28.403784,954.0501274944336,128
